Threshold,Action_Set,Average_Utility,Frequency
0.0,"[""kpuu""]",4000.007565052964,49
0.0,"[""100nM_PgP"", ""kpuu""]",4400.0,1
0.16837091612726018,,0.0,50
0.1,"[""100nM_PgP""]",400.00092686996015,20
0.1,"[""1uM_PgP""]",400.0,30
